Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue,Year,Month,Week,DayOfWeek,IsWeekend
2026-06-20,88,Product_88,19,9,5,284,48.56,242.8,2026,6,25,7,1
2026-07-11,82,Product_82,5,5,13,316,60.88,791.44,2026,7,28,7,1
2026-08-08,129,Product_129,1,1,9,453,64.85,583.65,2026,8,32,7,1
2026-06-04,25,Product_25,2,2,1,321,63.37,63.37,2026,6,23,5,0
2026-07-20,149,Product_149,19,9,5,470,65.46,327.3,2026,7,30,2,0
2026-06-20,64,Product_64,14,4,3,162,19.97,59.91,2026,6,25,7,1
2026-07-27,101,Product_101,6,6,1,347,66.76,66.76,2026,7,31,2,0
2026-08-08,47,Product_47,8,8,4,58,80.93,323.72,2026,8,32,7,1
2026-07-30,79,Product_79,8,8,2,457,85.8,171.6,2026,7,31,5,0
2026-08-03,118,Product_118,10,10,0,57,10.44,0.0,2026,8,32,2,0
2026-08-23,41,Product_41,20,10,1,162,21.27,21.27,2026,8,34,1,1
2026-06-12,115,Product_115,17,7,0,179,81.14,0.0,2026,6,24,6,0
2026-07-05,141,Product_141,14,4,20,196,88.99,1779.8,2026,7,27,1,1
2026-07-19,5,Product_5,9,9,14,454,36.11,505.54,2026,7,29,1,1
2026-07-06,68,Product_68,13,3,26,227,41.42,1076.92,2026,7,28,2,0
2026-06-23,53,Product_53,9,9,11,118,13.33,146.63,2026,6,26,3,0
2026-07-27,8,Product_8,6,6,10,420,33.2,332.0,2026,7,31,2,0
2026-06-20,122,Product_122,1,1,2,57,71.32,142.64,2026,6,25,7,1
2026-08-10,6,Product_6,20,10,10,339,41.05,410.5,2026,8,33,2,0
2026-06-24,113,Product_113,10,10,28,365,9.91,277.48,2026,6,26,4,0
2026-07-27,113,Product_113,10,10,24,493,9.91,237.84,2026,7,31,2,0
2026-08-26,61,Product_61,2,2,18,251,30.7,552.6,2026,8,35,4,0
2026-08-12,58,Product_58,2,2,15,111,36.7,550.5,2026,8,33,4,0
2026-06-08,5,Product_5,5,5,6,25,36.11,216.66,2026,6,24,2,0
2026-06-20,146,Product_146,17,7,10,274,98.1,981.0,2026,6,25,7,1
2026-07-19,111,Product_111,7,7,10,330,8.44,84.4,2026,7,29,1,1
2026-08-27,4,Product_4,8,8,16,102,39.81,636.96,2026,8,35,5,0
2026-08-25,145,Product_145,18,8,9,493,22.44,201.96,2026,8,35,3,0
2026-07-17,112,Product_112,15,5,11,297,5.52,60.72,2026,7,29,6,0
2026-06-23,3,Product_3,12,2,2,465,39.91,79.82,2026,6,26,3,0
2026-07-26,31,Product_31,3,3,16,275,96.09,1537.44,2026,7,30,1,1
2026-06-13,24,Product_24,1,1,5,313,17.55,87.75,2026,6,24,7,1
2026-06-19,58,Product_58,9,9,19,392,36.7,697.3,2026,6,25,6,0
2026-06-27,133,Product_133,18,8,9,296,23.34,210.06,2026,6,26,7,1
2026-07-20,98,Product_98,20,10,3,240,15.11,45.33,2026,7,30,2,0
2026-06-09,13,Product_13,10,10,10,391,55.87,558.7,2026,6,24,3,0
2026-08-26,91,Product_91,4,4,6,288,92.25,553.5,2026,8,35,4,0
2026-07-31,38,Product_38,19,9,13,130,61.06,793.78,2026,7,31,6,0
2026-07-05,10,Product_10,2,2,21,167,92.05,1933.05,2026,7,27,1,1
2026-07-07,93,Product_93,16,6,1,284,15.51,15.51,2026,7,28,3,0
2026-08-09,141,Product_141,18,8,19,282,88.99,1690.81,2026,8,32,1,1
2026-07-14,55,Product_55,8,8,4,283,44.77,179.08,2026,7,29,3,0
2026-06-25,74,Product_74,11,1,11,293,40.75,448.25,2026,6,26,5,0
2026-08-02,97,Product_97,12,2,23,297,84.51,1943.73,2026,8,31,1,1
2026-07-11,146,Product_146,5,5,2,342,98.1,196.2,2026,7,28,7,1
2026-07-31,121,Product_121,13,3,2,163,78.35,156.7,2026,7,31,6,0
2026-07-21,21,Product_21,20,10,12,393,24.23,290.76,2026,7,30,3,0
2026-08-22,6,Product_6,16,6,7,119,41.05,287.35,2026,8,34,7,1
2026-06-07,117,Product_117,12,2,4,163,85.69,342.76,2026,6,23,1,1
2026-07-10,19,Product_19,20,10,1,126,32.37,32.37,2026,7,28,6,0
2026-06-26,53,Product_53,17,7,8,262,13.33,106.64,2026,6,26,6,0
2026-08-11,124,Product_124,19,9,1,370,8.81,8.81,2026,8,33,3,0
2026-06-24,36,Product_36,12,2,5,20,94.87,474.35,2026,6,26,4,0
2026-06-25,30,Product_30,19,9,7,362,18.05,126.35,2026,6,26,5,0
2026-06-09,10,Product_10,3,3,17,109,92.05,1564.85,2026,6,24,3,0
2026-06-28,4,Product_4,12,2,11,229,39.81,437.91,2026,6,26,1,1
2026-08-14,130,Product_130,2,2,8,47,85.86,686.88,2026,8,33,6,0
2026-06-18,150,Product_150,18,8,10,203,59.38,593.8,2026,6,25,5,0
2026-07-21,145,Product_145,8,8,11,337,22.44,246.84,2026,7,30,3,0
2026-07-25,8,Product_8,7,7,11,337,33.2,365.2,2026,7,30,7,1
2026-07-08,42,Product_42,5,5,8,372,58.67,469.36,2026,7,28,4,0
2026-07-23,134,Product_134,4,4,9,178,30.72,276.48,2026,7,30,5,0
2026-07-10,68,Product_68,5,5,19,228,41.42,786.98,2026,7,28,6,0
2026-08-24,134,Product_134,13,3,5,250,30.72,153.6,2026,8,35,2,0
2026-08-20,44,Product_44,4,4,10,64,49.27,492.7,2026,8,34,5,0
2026-07-18,106,Product_106,15,5,12,29,18.59,223.08,2026,7,29,7,1
2026-08-04,106,Product_106,20,10,12,65,18.59,223.08,2026,8,32,3,0
2026-08-05,54,Product_54,11,1,9,489,67.5,607.5,2026,8,32,4,0
2026-06-19,51,Product_51,9,9,1,104,16.37,16.37,2026,6,25,6,0
2026-06-07,127,Product_127,5,5,20,150,52.93,1058.6,2026,6,23,1,1
2026-08-28,62,Product_62,4,4,23,284,39.6,910.8,2026,8,35,6,0
2026-07-22,45,Product_45,5,5,5,325,54.65,273.25,2026,7,30,4,0
2026-07-07,145,Product_145,7,7,9,85,22.44,201.96,2026,7,28,3,0
2026-06-14,12,Product_12,1,1,15,185,36.19,542.85,2026,6,24,1,1
2026-06-01,71,Product_71,15,5,6,497,93.93,563.58,2026,6,23,2,0
2026-08-02,96,Product_96,17,7,8,83,31.97,255.76,2026,8,31,1,1
2026-06-05,107,Product_107,3,3,3,204,78.79,236.37,2026,6,23,6,0
2026-08-08,95,Product_95,14,4,2,200,88.52,177.04,2026,8,32,7,1
2026-07-13,150,Product_150,16,6,8,135,59.38,475.04,2026,7,29,2,0
2026-08-10,123,Product_123,17,7,32,336,84.61,2707.52,2026,8,33,2,0
2026-06-14,3,Product_3,11,1,8,424,39.91,319.28,2026,6,24,1,1
2026-06-27,93,Product_93,13,3,8,253,15.51,124.08,2026,6,26,7,1
2026-08-22,30,Product_30,8,8,11,190,18.05,198.55,2026,8,34,7,1
2026-08-02,123,Product_123,14,4,29,336,84.61,2453.69,2026,8,31,1,1
2026-08-14,79,Product_79,11,1,4,217,85.8,343.2,2026,8,33,6,0
2026-08-29,5,Product_5,10,10,7,300,36.11,252.77,2026,8,35,7,1
2026-08-20,12,Product_12,10,10,11,396,36.19,398.09,2026,8,34,5,0
2026-07-26,11,Product_11,10,10,10,303,50.69,506.9,2026,7,30,1,1
2026-07-11,130,Product_130,2,2,8,47,85.86,686.88,2026,7,28,7,1
2026-07-22,36,Product_36,6,6,7,108,94.87,664.09,2026,7,30,4,0
2026-06-25,122,Product_122,8,8,0,30,71.32,0.0,2026,6,26,5,0
2026-08-21,121,Product_121,3,3,5,51,78.35,391.75,2026,8,34,6,0
2026-06-23,36,Product_36,17,7,11,358,94.87,1043.57,2026,6,26,3,0
2026-07-19,41,Product_41,17,7,6,108,21.27,127.62,2026,7,29,1,1
2026-06-14,33,Product_33,8,8,14,343,61.4,859.6,2026,6,24,1,1
2026-06-05,125,Product_125,19,9,39,204,24.17,942.63,2026,6,23,6,0
2026-08-17,61,Product_61,17,7,18,176,30.7,552.6,2026,8,34,2,0
2026-08-21,62,Product_62,12,2,26,214,39.6,1029.6,2026,8,34,6,0
2026-07-16,41,Product_41,2,2,4,108,21.27,85.08,2026,7,29,5,0
2026-06-07,115,Product_115,1,1,5,300,81.14,405.7,2026,6,23,1,1
2026-06-12,67,Product_67,12,2,8,145,46.6,372.8,2026,6,24,6,0
2026-07-16,13,Product_13,7,7,8,450,55.87,446.96,2026,7,29,5,0
2026-07-17,17,Product_17,18,8,6,382,55.61,333.66,2026,7,29,6,0
2026-06-05,17,Product_17,10,10,2,148,55.61,111.22,2026,6,23,6,0
2026-08-10,66,Product_66,3,3,3,152,93.93,281.79,2026,8,33,2,0
2026-07-31,131,Product_131,11,1,6,133,19.75,118.5,2026,7,31,6,0
2026-07-28,150,Product_150,2,2,11,369,59.38,653.18,2026,7,31,3,0
2026-08-11,50,Product_50,1,1,4,499,93.47,373.88,2026,8,33,3,0
2026-07-28,61,Product_61,19,9,11,58,30.7,337.7,2026,7,31,3,0
2026-06-03,109,Product_109,16,6,6,290,91.51,549.06,2026,6,23,4,0
2026-07-06,2,Product_2,11,1,5,123,27.09,135.45,2026,7,28,2,0
2026-06-06,141,Product_141,15,5,12,429,88.99,1067.88,2026,6,23,7,1
2026-08-23,25,Product_25,17,7,2,432,63.37,126.74,2026,8,34,1,1
2026-07-30,129,Product_129,17,7,12,432,64.85,778.2,2026,7,31,5,0
2026-08-25,93,Product_93,2,2,1,70,15.51,15.51,2026,8,35,3,0
2026-06-12,90,Product_90,7,7,6,290,33.68,202.08,2026,6,24,6,0
2026-06-30,126,Product_126,6,6,5,34,16.87,84.35,2026,6,27,3,0
2026-07-14,30,Product_30,18,8,10,223,18.05,180.5,2026,7,29,3,0
2026-07-30,150,Product_150,13,3,6,302,59.38,356.28,2026,7,31,5,0
2026-06-20,52,Product_52,14,4,5,76,16.12,80.6,2026,6,25,7,1
2026-08-04,52,Product_52,11,1,0,439,16.12,0.0,2026,8,32,3,0
2026-07-18,127,Product_127,13,3,21,251,52.93,1111.53,2026,7,29,7,1
2026-08-28,64,Product_64,20,10,4,186,19.97,79.88,2026,8,35,6,0
2026-07-27,116,Product_116,17,7,9,191,27.66,248.94,2026,7,31,2,0
2026-06-06,25,Product_25,1,1,4,365,63.37,253.48,2026,6,23,7,1
2026-07-30,92,Product_92,17,7,9,499,79.22,712.98,2026,7,31,5,0
2026-08-26,104,Product_104,1,1,13,222,7.75,100.75,2026,8,35,4,0
2026-07-12,72,Product_72,6,6,5,91,79.13,395.65,2026,7,28,1,1
2026-07-05,81,Product_81,13,3,18,244,16.58,298.44,2026,7,27,1,1
2026-08-01,83,Product_83,8,8,8,320,70.18,561.44,2026,8,31,7,1
2026-07-02,77,Product_77,2,2,19,228,95.36,1811.84,2026,7,27,5,0
2026-06-19,150,Product_150,9,9,11,425,59.38,653.18,2026,6,25,6,0
2026-08-24,72,Product_72,5,5,5,474,79.13,395.65,2026,8,35,2,0
2026-06-25,111,Product_111,3,3,5,499,8.44,42.2,2026,6,26,5,0
2026-08-19,107,Product_107,15,5,4,149,78.79,315.16,2026,8,34,4,0
2026-06-02,71,Product_71,3,3,4,417,93.93,375.72,2026,6,23,3,0
2026-07-07,2,Product_2,12,2,6,111,27.09,162.54,2026,7,28,3,0
2026-06-19,63,Product_63,1,1,4,183,34.87,139.48,2026,6,25,6,0
2026-08-04,126,Product_126,7,7,7,329,16.87,118.09,2026,8,32,3,0
2026-07-01,73,Product_73,19,9,13,463,50.54,657.02,2026,7,27,4,0
2026-06-22,15,Product_15,13,3,5,215,67.0,335.0,2026,6,26,2,0
2026-08-20,45,Product_45,2,2,4,31,54.65,218.6,2026,8,34,5,0
2026-06-03,59,Product_59,20,10,2,226,90.34,180.68,2026,6,23,4,0
2026-08-02,88,Product_88,9,9,7,241,48.56,339.92,2026,8,31,1,1
2026-06-22,119,Product_119,15,5,2,319,81.09,162.18,2026,6,26,2,0
2026-06-07,73,Product_73,5,5,17,378,50.54,859.18,2026,6,23,1,1
2026-07-30,65,Product_65,14,4,8,101,19.04,152.32,2026,7,31,5,0
2026-07-26,8,Product_8,15,5,18,101,33.2,597.6,2026,7,30,1,1
2026-06-07,34,Product_34,14,4,3,153,79.35,238.05,2026,6,23,1,1
2026-07-29,9,Product_9,7,7,7,211,95.14,665.98,2026,7,31,4,0
2026-07-25,39,Product_39,14,4,12,201,14.03,168.36,2026,7,30,7,1
2026-07-02,119,Product_119,19,9,1,203,81.09,81.09,2026,7,27,5,0
2026-07-19,80,Product_80,4,4,31,159,65.52,2031.12,2026,7,29,1,1
2026-08-13,85,Product_85,12,2,4,68,48.16,192.64,2026,8,33,5,0
2026-06-19,132,Product_132,3,3,7,470,74.79,523.53,2026,6,25,6,0
2026-07-12,103,Product_103,20,10,5,64,90.22,451.1,2026,7,28,1,1
2026-06-25,17,Product_17,12,2,2,194,55.61,111.22,2026,6,26,5,0
2026-07-22,150,Product_150,5,5,8,355,59.38,475.04,2026,7,30,4,0
2026-08-16,92,Product_92,16,6,7,106,79.22,554.54,2026,8,33,1,1
2026-08-22,80,Product_80,5,5,32,244,65.52,2096.64,2026,8,34,7,1
2026-06-06,84,Product_84,14,4,1,280,6.17,6.17,2026,6,23,7,1
2026-07-06,113,Product_113,5,5,33,118,9.91,327.03,2026,7,28,2,0
2026-06-19,46,Product_46,6,6,0,115,77.57,0.0,2026,6,25,6,0
2026-06-02,78,Product_78,8,8,5,482,16.26,81.3,2026,6,23,3,0
2026-08-02,144,Product_144,8,8,3,52,13.71,41.13,2026,8,31,1,1
2026-06-23,37,Product_37,2,2,7,455,29.07,203.49,2026,6,26,3,0
2026-06-12,75,Product_75,1,1,1,62,98.73,98.73,2026,6,24,6,0
2026-06-18,1,Product_1,13,3,13,98,44.6,579.8,2026,6,25,5,0
2026-06-25,125,Product_125,13,3,33,220,24.17,797.61,2026,6,26,5,0
2026-07-20,87,Product_87,20,10,17,199,33.06,562.02,2026,7,30,2,0
2026-07-01,128,Product_128,10,10,6,241,75.79,454.74,2026,7,27,4,0
2026-07-07,131,Product_131,14,4,2,217,19.75,39.5,2026,7,28,3,0
2026-08-09,39,Product_39,2,2,14,178,14.03,196.42,2026,8,32,1,1
2026-06-24,35,Product_35,4,4,0,225,80.54,0.0,2026,6,26,4,0
2026-06-27,123,Product_123,10,10,35,70,84.61,2961.35,2026,6,26,7,1
2026-08-28,82,Product_82,10,10,8,203,60.88,487.04,2026,8,35,6,0
2026-08-11,36,Product_36,7,7,7,377,94.87,664.09,2026,8,33,3,0
2026-07-31,104,Product_104,20,10,9,109,7.75,69.75,2026,7,31,6,0
2026-07-27,48,Product_48,11,1,15,454,51.75,776.25,2026,7,31,2,0
2026-07-21,21,Product_21,4,4,6,92,24.23,145.38,2026,7,30,3,0
2026-08-28,38,Product_38,1,1,11,286,61.06,671.66,2026,8,35,6,0
2026-06-20,78,Product_78,11,1,8,152,16.26,130.08,2026,6,25,7,1
2026-08-08,111,Product_111,19,9,14,33,8.44,118.16,2026,8,32,7,1
2026-07-17,89,Product_89,6,6,17,169,47.02,799.34,2026,7,29,6,0
2026-07-04,130,Product_130,19,9,10,317,85.86,858.6,2026,7,27,7,1
2026-08-16,135,Product_135,15,5,5,297,72.44,362.2,2026,8,33,1,1
2026-07-18,139,Product_139,19,9,8,236,63.55,508.4,2026,7,29,7,1
2026-06-10,47,Product_47,16,6,1,378,80.93,80.93,2026,6,24,4,0
2026-06-18,24,Product_24,20,10,7,40,17.55,122.85,2026,6,25,5,0
2026-06-03,50,Product_50,14,4,0,38,93.47,0.0,2026,6,23,4,0
2026-08-06,97,Product_97,10,10,17,477,84.51,1436.67,2026,8,32,5,0
2026-07-07,77,Product_77,3,3,12,135,95.36,1144.32,2026,7,28,3,0
2026-08-01,1,Product_1,9,9,7,136,44.6,312.2,2026,8,31,7,1
2026-06-14,38,Product_38,19,9,17,309,61.06,1038.02,2026,6,24,1,1
2026-08-16,141,Product_141,4,4,21,490,88.99,1868.79,2026,8,33,1,1
2026-08-14,58,Product_58,3,3,24,222,36.7,880.8,2026,8,33,6,0
2026-07-14,66,Product_66,18,8,0,311,93.93,0.0,2026,7,29,3,0
2026-08-21,71,Product_71,6,6,3,223,93.93,281.79,2026,8,34,6,0
2026-08-18,38,Product_38,10,10,9,91,61.06,549.54,2026,8,34,3,0
2026-07-22,7,Product_7,2,2,9,140,70.15,631.35,2026,7,30,4,0
2026-08-01,87,Product_87,4,4,30,106,33.06,991.8,2026,8,31,7,1
2026-06-06,92,Product_92,14,4,11,90,79.22,871.42,2026,6,23,7,1
2026-06-13,148,Product_148,19,9,23,27,79.49,1828.27,2026,6,24,7,1
2026-08-14,114,Product_114,14,4,1,170,62.56,62.56,2026,8,33,6,0
2026-08-02,96,Product_96,17,7,3,165,31.97,95.91,2026,8,31,1,1
2026-06-17,7,Product_7,15,5,10,121,70.15,701.5,2026,6,25,4,0
2026-07-17,103,Product_103,20,10,1,411,90.22,90.22,2026,7,29,6,0
2026-06-29,20,Product_20,20,10,3,255,74.81,224.43,2026,6,27,2,0
2026-08-27,1,Product_1,14,4,11,89,44.6,490.6,2026,8,35,5,0
2026-07-23,128,Product_128,14,4,3,87,75.79,227.37,2026,7,30,5,0
2026-07-02,124,Product_124,16,6,2,486,8.81,17.62,2026,7,27,5,0
2026-08-08,125,Product_125,7,7,44,62,24.17,1063.48,2026,8,32,7,1
2026-07-23,89,Product_89,1,1,11,423,47.02,517.22,2026,7,30,5,0
2026-07-04,99,Product_99,9,9,14,287,99.91,1398.74,2026,7,27,7,1
2026-06-18,147,Product_147,7,7,4,419,48.56,194.24,2026,6,25,5,0
2026-06-22,52,Product_52,4,4,2,351,16.12,32.24,2026,6,26,2,0
2026-06-23,26,Product_26,11,1,5,67,14.03,70.15,2026,6,26,3,0
2026-06-17,20,Product_20,19,9,6,324,74.81,448.86,2026,6,25,4,0
2026-06-05,17,Product_17,8,8,1,121,55.61,55.61,2026,6,23,6,0
2026-08-01,13,Product_13,12,2,11,406,55.87,614.57,2026,8,31,7,1
2026-08-20,42,Product_42,17,7,6,486,58.67,352.02,2026,8,34,5,0
2026-07-04,103,Product_103,19,9,3,113,90.22,270.66,2026,7,27,7,1
2026-06-21,96,Product_96,14,4,1,480,31.97,31.97,2026,6,25,1,1
2026-07-25,13,Product_13,2,2,9,197,55.87,502.83,2026,7,30,7,1
2026-06-20,131,Product_131,7,7,2,420,19.75,39.5,2026,6,25,7,1
2026-08-08,68,Product_68,5,5,25,106,41.42,1035.5,2026,8,32,7,1
2026-08-14,100,Product_100,9,9,10,92,68.24,682.4,2026,8,33,6,0
2026-07-16,125,Product_125,3,3,38,262,24.17,918.46,2026,7,29,5,0
2026-07-22,34,Product_34,9,9,4,468,79.35,317.4,2026,7,30,4,0
2026-06-03,31,Product_31,17,7,11,81,96.09,1056.99,2026,6,23,4,0
2026-06-11,14,Product_14,11,1,4,286,85.61,342.44,2026,6,24,5,0
2026-08-20,130,Product_130,2,2,5,125,85.86,429.3,2026,8,34,5,0
2026-08-04,24,Product_24,13,3,12,141,17.55,210.6,2026,8,32,3,0
2026-06-23,73,Product_73,19,9,8,78,50.54,404.32,2026,6,26,3,0
2026-07-22,122,Product_122,11,1,0,424,71.32,0.0,2026,7,30,4,0
2026-08-22,20,Product_20,6,6,10,404,74.81,748.1,2026,8,34,7,1
2026-06-25,51,Product_51,10,10,3,439,16.37,49.11,2026,6,26,5,0
2026-07-18,111,Product_111,13,3,8,292,8.44,67.52,2026,7,29,7,1
2026-06-03,85,Product_85,13,3,3,90,48.16,144.48,2026,6,23,4,0
2026-06-13,27,Product_27,10,10,10,127,73.94,739.4,2026,6,24,7,1
2026-08-11,67,Product_67,2,2,3,433,46.6,139.8,2026,8,33,3,0
2026-08-25,121,Product_121,13,3,5,468,78.35,391.75,2026,8,35,3,0
2026-07-01,81,Product_81,11,1,6,249,16.58,99.48,2026,7,27,4,0
2026-07-27,118,Product_118,17,7,1,309,10.44,10.44,2026,7,31,2,0
2026-07-11,14,Product_14,15,5,5,108,85.61,428.05,2026,7,28,7,1
2026-08-01,33,Product_33,5,5,13,455,61.4,798.2,2026,8,31,7,1
2026-07-04,68,Product_68,17,7,23,189,41.42,952.66,2026,7,27,7,1
2026-08-28,6,Product_6,18,8,8,263,41.05,328.4,2026,8,35,6,0
2026-06-19,51,Product_51,4,4,5,474,16.37,81.85,2026,6,25,6,0
2026-07-19,150,Product_150,18,8,8,121,59.38,475.04,2026,7,29,1,1
2026-07-11,116,Product_116,8,8,8,191,27.66,221.28,2026,7,28,7,1
2026-08-19,29,Product_29,8,8,2,465,93.91,187.82,2026,8,34,4,0
2026-07-03,123,Product_123,18,8,25,184,84.61,2115.25,2026,7,27,6,0
2026-08-05,107,Product_107,8,8,4,136,78.79,315.16,2026,8,32,4,0
2026-06-06,100,Product_100,7,7,13,120,68.24,887.12,2026,6,23,7,1
2026-08-25,49,Product_49,16,6,6,328,61.96,371.76,2026,8,35,3,0
2026-06-07,8,Product_8,1,1,16,219,33.2,531.2,2026,6,23,1,1
2026-06-12,130,Product_130,12,2,7,152,85.86,601.02,2026,6,24,6,0
2026-06-25,67,Product_67,15,5,8,127,46.6,372.8,2026,6,26,5,0
2026-06-17,132,Product_132,7,7,8,150,74.79,598.32,2026,6,25,4,0
2026-08-21,90,Product_90,16,6,3,446,33.68,101.04,2026,8,34,6,0
2026-06-16,62,Product_62,14,4,19,297,39.6,752.4,2026,6,25,3,0
2026-08-27,15,Product_15,4,4,11,440,67.0,737.0,2026,8,35,5,0
2026-06-25,34,Product_34,2,2,4,63,79.35,317.4,2026,6,26,5,0
2026-08-17,149,Product_149,16,6,4,156,65.46,261.84,2026,8,34,2,0
2026-06-02,26,Product_26,5,5,3,409,14.03,42.09,2026,6,23,3,0
2026-08-13,89,Product_89,11,1,22,349,47.02,1034.44,2026,8,33,5,0
2026-07-21,43,Product_43,4,4,10,447,59.38,593.8,2026,7,30,3,0
2026-07-09,17,Product_17,9,9,3,161,55.61,166.83,2026,7,28,5,0
2026-07-11,140,Product_140,5,5,15,401,9.02,135.3,2026,7,28,7,1
2026-08-07,14,Product_14,7,7,3,326,85.61,256.83,2026,8,32,6,0
2026-06-12,60,Product_60,18,8,7,305,77.44,542.08,2026,6,24,6,0
2026-07-30,129,Product_129,17,7,8,205,64.85,518.8,2026,7,31,5,0
2026-07-06,29,Product_29,2,2,1,495,93.91,93.91,2026,7,28,2,0
2026-06-24,10,Product_10,17,7,21,64,92.05,1933.05,2026,6,26,4,0
2026-07-31,143,Product_143,5,5,14,416,21.45,300.3,2026,7,31,6,0
2026-07-21,48,Product_48,11,1,7,107,51.75,362.25,2026,7,30,3,0
2026-07-09,99,Product_99,14,4,14,207,99.91,1398.74,2026,7,28,5,0
2026-07-25,45,Product_45,11,1,1,381,54.65,54.65,2026,7,30,7,1
2026-06-03,82,Product_82,17,7,10,27,60.88,608.8,2026,6,23,4,0
2026-07-11,4,Product_4,5,5,11,349,39.81,437.91,2026,7,28,7,1
2026-08-08,144,Product_144,18,8,3,164,13.71,41.13,2026,8,32,7,1
2026-07-06,19,Product_19,19,9,2,382,32.37,64.74,2026,7,28,2,0
2026-06-22,83,Product_83,17,7,9,346,70.18,631.62,2026,6,26,2,0
2026-07-02,96,Product_96,12,2,2,244,31.97,63.94,2026,7,27,5,0
2026-07-02,4,Product_4,4,4,6,294,39.81,238.86,2026,7,27,5,0
2026-08-23,117,Product_117,18,8,5,49,85.69,428.45,2026,8,34,1,1
2026-08-06,15,Product_15,15,5,14,74,67.0,938.0,2026,8,32,5,0
2026-06-23,141,Product_141,1,1,12,414,88.99,1067.88,2026,6,26,3,0
2026-06-10,125,Product_125,8,8,36,458,24.17,870.12,2026,6,24,4,0
2026-07-16,114,Product_114,15,5,4,362,62.56,250.24,2026,7,29,5,0
2026-08-27,58,Product_58,17,7,18,161,36.7,660.6,2026,8,35,5,0
2026-08-26,96,Product_96,17,7,4,224,31.97,127.88,2026,8,35,4,0
2026-08-06,113,Product_113,13,3,43,192,9.91,426.13,2026,8,32,5,0
2026-06-21,42,Product_42,1,1,6,329,58.67,352.02,2026,6,25,1,1
2026-08-05,46,Product_46,19,9,2,467,77.57,155.14,2026,8,32,4,0
2026-06-14,132,Product_132,8,8,10,296,74.79,747.9,2026,6,24,1,1
2026-08-22,59,Product_59,4,4,5,289,90.34,451.7,2026,8,34,7,1
2026-07-01,96,Product_96,1,1,2,171,31.97,63.94,2026,7,27,4,0
2026-08-09,97,Product_97,14,4,12,383,84.51,1014.12,2026,8,32,1,1
2026-06-16,29,Product_29,2,2,2,453,93.91,187.82,2026,6,25,3,0
2026-08-09,98,Product_98,11,1,12,351,15.11,181.32,2026,8,32,1,1
2026-08-23,44,Product_44,14,4,17,174,49.27,837.59,2026,8,34,1,1
2026-07-29,22,Product_22,5,5,15,413,71.01,1065.15,2026,7,31,4,0
2026-06-21,94,Product_94,19,9,31,138,99.72,3091.32,2026,6,25,1,1
2026-07-28,145,Product_145,13,3,6,436,22.44,134.64,2026,7,31,3,0
2026-07-07,125,Product_125,19,9,43,262,24.17,1039.31,2026,7,28,3,0
2026-06-09,101,Product_101,4,4,0,117,66.76,0.0,2026,6,24,3,0
2026-06-02,48,Product_48,9,9,9,177,51.75,465.75,2026,6,23,3,0
2026-07-18,60,Product_60,13,3,10,209,77.44,774.4,2026,7,29,7,1
2026-06-27,145,Product_145,20,10,15,30,22.44,336.6,2026,6,26,7,1
2026-06-26,101,Product_101,17,7,1,498,66.76,66.76,2026,6,26,6,0
2026-08-16,33,Product_33,11,1,17,404,61.4,1043.8,2026,8,33,1,1
2026-06-10,105,Product_105,7,7,7,124,27.88,195.16,2026,6,24,4,0
2026-07-25,131,Product_131,7,7,5,215,19.75,98.75,2026,7,30,7,1
2026-07-17,6,Product_6,19,9,8,268,41.05,328.4,2026,7,29,6,0
2026-08-18,144,Product_144,5,5,1,259,13.71,13.71,2026,8,34,3,0
2026-08-26,66,Product_66,18,8,0,258,93.93,0.0,2026,8,35,4,0
2026-08-09,18,Product_18,9,9,14,108,65.13,911.82,2026,8,32,1,1
2026-07-10,98,Product_98,4,4,7,150,15.11,105.77,2026,7,28,6,0
2026-06-30,86,Product_86,9,9,3,236,83.41,250.23,2026,6,27,3,0
2026-07-23,147,Product_147,6,6,2,50,48.56,97.12,2026,7,30,5,0
2026-08-08,143,Product_143,9,9,16,198,21.45,343.2,2026,8,32,7,1
2026-06-26,25,Product_25,2,2,2,487,63.37,126.74,2026,6,26,6,0
2026-06-11,55,Product_55,20,10,3,190,44.77,134.31,2026,6,24,5,0
2026-08-08,78,Product_78,4,4,4,129,16.26,65.04,2026,8,32,7,1
2026-07-20,66,Product_66,6,6,1,45,93.93,93.93,2026,7,30,2,0
2026-06-21,81,Product_81,9,9,16,378,16.58,265.28,2026,6,25,1,1
2026-08-12,101,Product_101,12,2,1,491,66.76,66.76,2026,8,33,4,0
2026-07-29,112,Product_112,18,8,8,412,5.52,44.16,2026,7,31,4,0
2026-06-15,78,Product_78,3,3,3,396,16.26,48.78,2026,6,25,2,0
2026-08-24,105,Product_105,10,10,5,254,27.88,139.4,2026,8,35,2,0
2026-06-20,109,Product_109,9,9,5,77,91.51,457.55,2026,6,25,7,1
2026-08-04,141,Product_141,4,4,11,476,88.99,978.89,2026,8,32,3,0
2026-06-04,91,Product_91,8,8,8,408,92.25,738.0,2026,6,23,5,0
2026-08-15,50,Product_50,7,7,6,223,93.47,560.82,2026,8,33,7,1
2026-07-09,144,Product_144,6,6,4,477,13.71,54.84,2026,7,28,5,0
2026-07-31,55,Product_55,11,1,6,374,44.77,268.62,2026,7,31,6,0
